Price,Adj Close,Close,High,Low,Open,Volume
2017-09-27,36.15280532836914,38.557498931884766,38.68000030517578,38.3849983215332,38.45000076293945,102016800
2017-09-28,35.93010711669922,38.31999969482422,38.56999969482422,38.17499923706055,38.47249984741211,88022000
2017-09-29,36.127017974853516,38.529998779296875,38.532501220703125,38.0,38.3025016784668,105199200
2017-10-02,36.05434799194336,38.45249938964844,38.61249923706055,38.18000030517578,38.564998626708984,74795200
2017-10-03,36.21139907836914,38.619998931884766,38.772499084472656,38.477500915527344,38.502498626708984,64921200
2017-10-04,35.97699737548828,38.369998931884766,38.46500015258789,38.1150016784668,38.407501220703125,80655200
2017-10-05,36.424713134765625,38.84749984741211,38.86000061035156,38.51250076293945,38.54499816894531,85135200
2017-10-06,36.40362548828125,38.82500076293945,38.872501373291016,38.63999938964844,38.74250030517578,69630400
2017-10-09,36.53019714355469,38.959999084472656,39.182498931884766,38.872501373291016,38.95249938964844,65051600
2017-10-10,36.54426574707031,38.974998474121094,39.5,38.775001525878906,39.01499938964844,62468000
2017-10-11,36.69664001464844,39.13750076293945,39.244998931884766,38.9375,38.99250030517578,67622400
2017-10-12,36.567710876464844,39.0,39.342498779296875,38.932498931884766,39.087501525878906,64500400
2017-10-13,36.79977035522461,39.247501373291016,39.31999969482422,39.102500915527344,39.182498931884766,65576800
2017-10-16,37.47722625732422,39.970001220703125,40.0,39.412498474121094,39.474998474121094,96486000
2017-10-17,37.61551284790039,40.11750030517578,40.217498779296875,39.807498931884766,39.94499969482422,75989200
2017-10-18,37.44908142089844,39.939998626708984,40.1775016784668,39.900001525878906,40.10499954223633,65496800
2017-10-19,36.56302261352539,38.994998931884766,39.27000045776367,38.755001068115234,39.1875,170336800
2017-10-20,36.62630844116211,39.0625,39.4375,38.9900016784668,39.15250015258789,95896400
2017-10-23,36.60755157470703,39.04249954223633,39.42250061035156,38.875,39.22249984741211,87937200
2017-10-24,36.8255615234375,39.275001525878906,39.35499954223633,39.04999923706055,39.0724983215332,71028800
2017-10-25,36.663822174072266,39.102500915527344,39.38750076293945,38.817501068115234,39.227500915527344,84828400
2017-10-26,36.89822006225586,39.352500915527344,39.45750045776367,39.19499969482422,39.307498931884766,68002000
2017-10-27,38.22028732299805,40.76250076293945,40.900001525878906,39.67499923706055,39.8224983215332,177816800
2017-10-30,39.08056640625,41.68000030517578,42.01750183105469,40.93000030517578,40.97249984741211,178803200
2017-10-31,39.6244010925293,42.2599983215332,42.412498474121094,41.73500061035156,41.974998474121094,144187200
2017-11-01,39.12040710449219,41.72249984741211,42.48500061035156,41.40250015258789,42.467498779296875,134551200
2017-11-02,39.4063835144043,42.02750015258789,42.125,41.31999969482422,41.650001525878906,165573600
2017-11-03,40.43544387817383,43.125,43.564998626708984,42.779998779296875,43.5,237594400
2017-11-06,40.84566116333008,43.5625,43.747501373291016,42.93000030517578,43.092498779296875,140105200
2017-11-07,40.976924896240234,43.70249938964844,43.8125,43.400001525878906,43.477500915527344,97446000
2017-11-08,41.3121337890625,44.060001373291016,44.060001373291016,43.58250045776367,43.665000915527344,97638000
2017-11-09,41.227745056152344,43.970001220703125,44.025001525878906,43.28499984741211,43.77750015258789,117930400
2017-11-10,41.09130096435547,43.66749954223633,43.845001220703125,43.567501068115234,43.77750015258789,100582000
2017-11-13,40.92662048339844,43.49250030517578,43.625,43.349998474121094,43.375,67928400
2017-11-14,40.30791091918945,42.834999084472656,43.369998931884766,42.79499816894531,43.2599983215332,99130000
2017-11-15,39.77625274658203,42.27000045776367,42.58000183105469,42.095001220703125,42.49250030517578,116632400
2017-11-16,40.25145721435547,42.775001525878906,42.967498779296875,42.57500076293945,42.79499816894531,94550000
2017-11-17,40.0279655456543,42.537498474121094,42.84749984741211,42.40999984741211,42.7599983215332,87598000
2017-11-20,39.987972259521484,42.494998931884766,42.63999938964844,42.38999938964844,42.5724983215332,65049600
2017-11-21,40.73137283325195,43.28499984741211,43.42499923706055,42.69499969482422,42.69499969482422,100525200
2017-11-22,41.15953063964844,43.7400016784668,43.75,43.26250076293945,43.34000015258789,102355600
2017-11-24,41.1618766784668,43.74250030517578,43.875,43.662498474121094,43.775001525878906,56106800
2017-11-27,40.954856872558594,43.522499084472656,43.77000045776367,43.334999084472656,43.76250076293945,82867200
2017-11-28,40.714908599853516,43.26750183105469,43.717498779296875,42.96500015258789,43.57500076293945,105715200
2017-11-29,39.87034606933594,42.369998931884766,43.22999954223633,41.790000915527344,43.157501220703125,166665600
2017-11-30,40.427886962890625,42.962501525878906,43.03499984741211,42.11000061035156,42.60749816894531,166108800
2017-12-01,40.23969650268555,42.76250076293945,42.91749954223633,42.125,42.48749923706055,159037200
2017-12-04,39.94563293457031,42.45000076293945,43.154998779296875,42.407501220703125,43.119998931884766,130169600
2017-12-05,39.907997131347656,42.40999984741211,42.880001068115234,42.099998474121094,42.26499938964844,109400800
2017-12-06,39.7597770690918,42.252498626708984,42.54999923706055,41.6150016784668,41.875,114240000
2017-12-07,39.83271408081055,42.33000183105469,42.61000061035156,42.227500915527344,42.25749969482422,102693200
2017-12-08,39.8444709777832,42.342498779296875,42.75,42.20500183105469,42.622501373291016,93420800
2017-12-11,40.62080001831055,43.16749954223633,43.22249984741211,42.1974983215332,42.29999923706055,141095200
2017-12-12,40.392608642578125,42.92499923706055,43.09749984741211,42.8650016784668,43.037498474121094,77636800
2017-12-13,40.52669143676758,43.067501068115234,43.3849983215332,43.0,43.125,95273600
2017-12-14,40.51493453979492,43.05500030517578,43.282501220703125,42.912498474121094,43.099998474121094,81906000
2017-12-15,40.92662048339844,43.49250030517578,43.54249954223633,43.1150016784668,43.407501220703125,160677200
2017-12-18,41.502986907958984,44.10499954223633,44.29999923706055,43.71500015258789,43.720001220703125,117684400
2017-12-19,41.06071472167969,43.6349983215332,43.84749984741211,43.522499084472656,43.75749969482422,109745600
2017-12-20,41.016014099121094,43.587501525878906,43.85499954223633,43.3125,43.717498779296875,93902400
2017-12-21,41.17128372192383,43.752498626708984,44.005001068115234,43.525001525878906,43.54249954223633,83799600
2017-12-22,41.17128372192383,43.752498626708984,43.85499954223633,43.625,43.66999816894531,65397600
2017-12-26,40.126773834228516,42.64250183105469,42.86750030517578,42.41999816894531,42.70000076293945,132742000
2017-12-27,40.133827209472656,42.650001525878906,42.69499969482422,42.4275016784668,42.525001525878906,85992800
2017-12-28,40.24675369262695,42.77000045776367,42.962501525878906,42.619998931884766,42.75,65920800
2017-12-29,39.811527252197266,42.307498931884766,42.647499084472656,42.30500030517578,42.630001068115234,103999600
2018-01-02,40.52434539794922,43.064998626708984,43.07500076293945,42.314998626708984,42.540000915527344,102223600
2018-01-03,40.51728439331055,43.057498931884766,43.63750076293945,42.9900016784668,43.13249969482422,118071600
2018-01-04,40.705474853515625,43.25749969482422,43.36750030517578,43.02000045776367,43.1349983215332,89738400
2018-01-05,41.168941497802734,43.75,43.842498779296875,43.26250076293945,43.36000061035156,94640000
2018-01-08,41.016014099121094,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,82271200
2018-01-09,41.011322021484375,43.58250045776367,43.76499938964844,43.352500915527344,43.63750076293945,86336000
2018-01-10,41.00191116333008,43.5724983215332,43.57500076293945,43.25,43.290000915527344,95839600
2018-01-11,41.23480224609375,43.81999969482422,43.872501373291016,43.622501373291016,43.647499084472656,74670800
2018-01-12,41.66061019897461,44.272499084472656,44.34000015258789,43.912498474121094,44.04499816894531,101672400
2018-01-16,41.448883056640625,44.04750061035156,44.84749984741211,44.03499984741211,44.474998474121094,118263600
2018-01-17,42.133460998535156,44.775001525878906,44.8125,43.76750183105469,44.037498474121094,137547200
2018-01-18,42.17110061645508,44.814998626708984,45.025001525878906,44.5625,44.842498779296875,124773600
2018-01-19,41.98291015625,44.6150016784668,44.89500045776367,44.352500915527344,44.65250015258789,129700400
2018-01-22,41.63943099975586,44.25,44.44499969482422,44.150001525878906,44.32500076293945,108434400
2018-01-23,41.648834228515625,44.2599983215332,44.86000061035156,44.20500183105469,44.32500076293945,130756400
2018-01-24,40.985435485839844,43.55500030517578,44.32500076293945,43.29999923706055,44.3125,204420400
2018-01-25,40.25379180908203,42.77750015258789,43.73749923706055,42.63249969482422,43.627498626708984,166116000
2018-01-26,40.347900390625,42.877498626708984,43.0,42.51499938964844,43.0,156572000
2018-01-29,39.51276779174805,41.9900016784668,42.540000915527344,41.76750183105469,42.540000915527344,202561600
2018-01-30,39.279869079589844,41.74250030517578,41.842498779296875,41.17499923706055,41.38249969482422,184192800
2018-01-31,39.38808059692383,41.85749816894531,42.11000061035156,41.625,41.717498779296875,129915600
2018-02-01,39.47041320800781,41.94499969482422,42.154998779296875,41.689998626708984,41.79249954223633,188923200
2018-02-02,37.75779342651367,40.125,41.70000076293945,40.025001525878906,41.5,346375200
2018-02-05,36.81443786621094,39.122501373291016,40.970001220703125,39.0,39.775001525878906,290954000
2018-02-06,38.35298156738281,40.75749969482422,40.93000030517578,38.5,38.70750045776367,272975200
2018-02-07,37.53194046020508,39.8849983215332,40.849998474121094,39.76750183105469,40.772499084472656,206434400
2018-02-08,36.49919509887695,38.787498474121094,40.25,38.75749969482422,40.0724983215332,217562000
2018-02-09,36.94563674926758,39.102500915527344,39.47249984741211,37.560001373291016,39.26750183105469,282690400
2018-02-12,38.433753967285156,40.6775016784668,40.97249984741211,39.377498626708984,39.625,243278000
2018-02-13,38.81877899169922,41.084999084472656,41.1875,40.412498474121094,40.48749923706055,130196800
2018-02-14,39.53448486328125,41.842498779296875,41.8849983215332,40.720001220703125,40.7599983215332,162579600
2018-02-15,40.862003326416016,43.247501373291016,43.272499084472656,42.25,42.4474983215332,204588800
2018-02-16,40.72972106933594,43.10749816894531,43.70500183105469,42.942501068115234,43.09000015258789,160704400
2018-02-20,40.59271240234375,42.962501525878906,43.564998626708984,42.85499954223633,43.01250076293945,135722000
2018-02-21,40.408477783203125,42.76750183105469,43.529998779296875,42.752498626708984,43.20750045776367,149886400
2018-02-22,40.74626159667969,43.125,43.48749923706055,42.9275016784668,42.95000076293945,123967600
2018-02-23,41.45487976074219,43.875,43.912498474121094,43.3849983215332,43.41749954223633,135249600
2018-02-26,42.274539947509766,44.74250030517578,44.84749984741211,44.0525016784668,44.087501525878906,152648800
2018-02-27,42.137535095214844,44.59749984741211,45.119998931884766,44.540000915527344,44.775001525878906,155712400
2018-02-28,42.07374572753906,44.529998779296875,45.154998779296875,44.51250076293945,44.814998626708984,151128400
2018-03-01,41.336795806884766,43.75,44.94499969482422,43.165000915527344,44.6349983215332,195208000
2018-03-02,41.62260437011719,44.0525016784668,44.07500076293945,43.11249923706055,43.20000076293945,153816000
2018-03-05,41.766685485839844,44.20500183105469,44.435001373291016,43.630001068115234,43.8025016784668,113605600
2018-03-06,41.73124694824219,44.16749954223633,44.5625,44.032501220703125,44.477500915527344,95154000
2018-03-07,41.34386444091797,43.75749969482422,43.962501525878906,43.567501068115234,43.73500061035156,126814000
2018-03-08,41.79502868652344,44.23500061035156,44.279998779296875,43.76750183105469,43.869998931884766,95096400
2018-03-09,42.51311492919922,44.994998931884766,45.0,44.34749984741211,44.4900016784668,128740800
2018-03-12,42.924110412597656,45.43000030517578,45.59749984741211,45.0525016784668,45.0724983215332,128828400
2018-03-13,42.510746002197266,44.99250030517578,45.875,44.810001373291016,45.647499084472656,126774000
2018-03-14,42.149349212646484,44.61000061035156,45.130001068115234,44.45249938964844,45.08000183105469,117473600
2018-03-15,42.19894790649414,44.662498474121094,45.060001373291016,44.51750183105469,44.625,90975200
2018-03-16,42.05013656616211,44.505001068115234,44.779998779296875,44.404998779296875,44.662498474121094,157618800
2018-03-19,41.40763854980469,43.82500076293945,44.36750030517578,43.415000915527344,44.33000183105469,133787200
2018-03-20,41.39346694946289,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600
2018-03-21,40.45570755004883,42.817501068115234,43.772499084472656,42.814998626708984,43.7599983215332,148219600
2018-03-22,39.88409423828125,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200
2018-03-23,38.96051025390625,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200
2018-03-26,40.810035705566406,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800
2018-03-27,39.76362991333008,42.084999084472656,43.787498474121094,41.72999954223633,43.41999816894531,163690400
2018-03-28,39.324275970458984,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000
2018-03-29,39.631343841552734,41.94499969482422,42.9375,41.724998474121094,41.95249938964844,153594000
2018-04-02,39.37151336669922,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200
2018-04-03,39.77543640136719,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000
2018-04-04,40.53603744506836,42.90250015258789,43.002498626708984,41.192501068115234,41.220001220703125,138422000
2018-04-05,40.81711959838867,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800
2018-04-06,39.7730827331543,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200
2018-04-09,40.16754150390625,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800
2018-04-10,40.92341232299805,43.3125,43.5,42.88249969482422,43.25,113634400
